ID,Name,RAdeg,DEdeg,gmag,e_gmag,rmag,e_rmag,C3_6,Gmag,pmRA,e_pmRA,pmDE,e_pmDE,plx,e_plx,Noise,EBPRP,ur0,rz0,LC3_6,Lpm,Lplx,LNoise,LEx,Lcol,TotL,Rank,Conf,Ref,valid_gr,g_r,color,radius_arcmin,log_radius
56680,,199.358406,-41.542983,21.950001,0.02,21.059999,0.02,1.82,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.966053,999.0,999.0,999.0,999.0,999.0,0.9661,copper,n,,True,0.8900019999999991,0.8900019999999991,125.6081131221124,2.0990176917130383
56875,,199.361163,-41.141028,21.450001,0.01,20.959999,0.03,5.24,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.4900020000000005,0.4900020000000005,143.73164371472168,2.157552392196827
56889,,199.361507,-41.249988,21.76,0.02,21.01,0.03,7.75,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.75,0.75,138.6074516201263,2.1417865788364705
57306,,199.367746,-42.13451,21.73,0.01,21.41,0.03,1.14,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.873386,999.0,999.0,999.0,999.0,999.0,0.8734,copper,n,,True,0.3200000000000003,0.3200000000000003,102.974428338807,2.0127293896550076
57396,,199.368948,-42.070798,21.690001,0.01,20.91,0.02,1.13,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.870841,999.0,999.0,999.0,999.0,999.0,0.8708,copper,n,,True,0.7800009999999986,0.7800009999999986,104.98870252716166,2.0211425686500744
57558,,199.371357,-41.481959,21.709999,0.01,20.969999,0.02,7.73,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.7399999999999984,0.7399999999999984,127.84664026550011,2.1066893195088063
57630,,199.372401,-41.338298,21.870001,0.02,21.139999,0.02,1.3,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.904314,999.0,999.0,999.0,999.0,999.0,0.9043,copper,n,,True,0.7300019999999989,0.7300019999999989,134.23237759247684,2.1278572827015925
57813,,199.374825,-43.027082,21.99,0.04,21.450001,0.06,1.61,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.947342,999.0,999.0,999.0,999.0,999.0,0.9473,copper,n,,True,0.5399989999999981,0.5399989999999981,87.30213993489315,1.941024889186961
58025,T17-0313,199.377858,-42.172138,21.75,0.01,21.18,0.02,10.77,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,y,True,0.5700000000000003,0.5700000000000003,101.41956391657877,2.006121738838253
58078,,199.378669,-41.327282,21.75,0.01,21.389999,0.03,1.89,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.970696,999.0,999.0,999.0,999.0,999.0,0.9707,copper,n,,True,0.3600010000000004,0.36000100000000046,134.5515639391948,2.128888750083534
58241,,199.381211,-41.447948,21.870001,0.02,21.34,0.02,3.98,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999967,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.5300009999999986,0.5300009999999986,129.04327139849255,2.1107353643956634
58277,,199.381715,-41.082292,20.290001,0.01,19.290001,0.01,4.98,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.0,1.0,145.97965814025846,2.164292342271215
58753,,199.38774,-43.049446,21.780001,0.03,20.969999,0.04,1.11,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.867861,999.0,999.0,999.0,999.0,999.0,0.8679,copper,n,,True,0.8100019999999972,0.8100019999999972,86.73766165565169,1.9382077099070953
58832,,199.388907,-42.263358,21.860001,0.01,21.34,0.02,1.13,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.871108,999.0,999.0,999.0,999.0,999.0,0.8711,copper,n,,True,0.5200010000000006,0.5200010000000006,98.30126639333668,1.9925591127873272
59119,,199.393255,-42.112428,21.35,0.01,20.780001,0.01,2.5,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.99392,999.0,999.0,999.0,999.0,999.0,0.9939,bronze,n,,True,0.5699990000000028,0.5699990000000028,102.7189102999832,2.011650403508905
59134,,199.393409,-41.247775,21.76,0.02,20.68,0.02,4.19,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999986,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.0800000000000018,1.0800000000000018,137.80245637067736,2.139256959071772
59236,,199.394628,-42.053147,21.42,0.01,20.610001,0.01,8.72,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.8099990000000012,0.8099990000000012,104.62970861044685,2.019655015828273
59360,,199.39644,-43.650661,21.809999,0.02,20.719999,0.01,3.02,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.998762,999.0,999.0,999.0,999.0,999.0,0.9988,bronze,n,,True,1.09,1.0899999999999999,93.89718979841525,1.9726525946803357
59969,,199.404605,-43.673001,21.620001,0.02,20.620001,0.01,3.06,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.998907,999.0,999.0,999.0,999.0,999.0,0.9989,bronze,n,,True,1.0,1.0,94.10769441073955,1.97362513356023
60017,,199.405305,-41.296158,21.5,0.01,21.09,0.02,2.14,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.98401,999.0,999.0,999.0,999.0,999.0,0.984,bronze,n,,True,0.4100000000000001,0.41000000000000014,135.21328522093742,2.131019364791174
60110,,199.406781,-42.148247,21.530001,0.01,20.879999,0.02,16.19,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.6500019999999971,0.6500019999999971,101.06392655818351,2.0045961675359396
60259,,199.408781,-43.558757,21.85,0.02,21.190001,0.02,1.86,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.969137,999.0,999.0,999.0,999.0,999.0,0.9691,copper,n,,True,0.6599990000000027,0.6599990000000027,91.36762099505147,1.9607923170188903
60395,,199.410812,-43.11505,21.91,0.02,21.17,0.02,1.07,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.857818,999.0,999.0,999.0,999.0,999.0,0.8578,copper,n,,True,0.7399999999999984,0.7399999999999984,85.8541329897653,1.9337612067938994
60452,,199.411652,-41.938032,21.549999,0.01,20.780001,0.01,1.61,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.947318,999.0,999.0,999.0,999.0,999.0,0.9473,copper,n,,True,0.7699980000000011,0.7699980000000011,108.06819204905435,2.033697885902134
60861,,199.417741,-43.512496,21.780001,0.02,20.969999,0.02,1.79,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.963973,999.0,999.0,999.0,999.0,999.0,0.964,copper,n,,True,0.8100019999999972,0.8100019999999972,90.08231107239256,1.954639519526725
60869,,199.417795,-43.28581,21.76,0.02,20.99,0.02,1.18,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.882192,999.0,999.0,999.0,999.0,999.0,0.8822,copper,n,,True,0.7700000000000031,0.7700000000000031,86.7247954568896,1.9381432842183475
60979,,199.419147,-43.771492,21.559999,0.01,20.719999,0.01,1.88,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.969994,999.0,999.0,999.0,999.0,999.0,0.97,copper,n,,True,0.8399999999999999,0.8399999999999999,96.09866300918516,1.9827173455065015
61013,,199.419656,-43.473075,21.82,0.02,21.08,0.02,17.12,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.740000000000002,0.740000000000002,89.2796226919474,1.9507523462087424
61255,,199.423398,-42.716411,21.709999,0.03,21.299999,0.05,14.01,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.4100000000000001,0.41000000000000014,87.29525582193502,1.9409906420292744
61450,,199.426552,-41.279032,22.0,0.02,21.110001,0.02,14.82,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.8899989999999995,0.8899989999999995,135.40425147785174,2.1316323007182816
61559,,199.428211,-42.196632,21.48,0.01,20.91,0.01,2.03,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.978947,999.0,999.0,999.0,999.0,999.0,0.9789,bronze,n,,True,0.5700000000000003,0.5700000000000003,98.7443617531092,1.9945123070385538
61634,,199.429381,-41.729721,21.950001,0.02,21.09,0.02,1.36,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.913691,999.0,999.0,999.0,999.0,999.0,0.9137,copper,n,,True,0.8600010000000005,0.8600010000000005,115.52265925268148,2.0626671775028576
61746,,199.431256,-42.771021,22.0,0.04,21.209999,0.05,1.15,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.875864,999.0,999.0,999.0,999.0,999.0,0.8759,copper,n,,True,0.7900010000000002,0.7900010000000002,86.295517417716,1.9359882370673354
62049,,199.435549,-43.703353,21.23,0.01,20.68,0.01,18.59,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.5500000000000007,0.5500000000000007,93.64698765123359,1.9714938119569816
62477,,199.442421,-41.005365,21.9,0.02,20.870001,0.02,6.18,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.029999,1.029999,148.12939932861454,2.1706412617559976
62501,,199.442836,-41.903277,21.49,0.01,20.559999,0.01,1.16,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.878549,999.0,999.0,999.0,999.0,999.0,0.8785,copper,n,,True,0.9300009999999972,0.9300009999999972,108.26333036030721,2.03448138258192
62846,,199.448483,-42.681049,21.85,0.03,21.26,0.05,1.69,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.955062,999.0,999.0,999.0,999.0,999.0,0.9551,copper,n,,True,0.5899999999999999,0.5899999999999999,86.711783506852,1.9380781189787597
63048,,199.451479,-41.389311,21.940001,0.02,21.15,0.02,1.33,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.908837,999.0,999.0,999.0,999.0,999.0,0.9088,copper,n,,True,0.7900010000000002,0.7900010000000002,129.59215080028056,2.112578697774094
63382,,199.456312,-44.161106,21.860001,0.02,21.540001,0.03,8.52,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.3200000000000003,0.3200000000000003,107.58610915305107,2.031756201556991
63420,,199.456844,-41.290329,21.68,0.01,21.09,0.02,1.59,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.944636,999.0,999.0,999.0,999.0,999.0,0.9446,copper,n,,True,0.5899999999999999,0.5899999999999999,134.02039937782686,2.127170907789778
64171,,199.467714,-44.103611,21.809999,0.02,20.76,0.01,10.48,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.0499989999999997,1.0499989999999997,105.064537741155,2.02145615406642
64239,,199.468947,-44.358548,21.76,0.02,20.99,0.02,1.7,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.955497,999.0,999.0,999.0,999.0,999.0,0.9555,copper,n,,True,0.7700000000000031,0.7700000000000031,115.0008701765214,2.060701126539975
64314,,199.470068,-42.965446,21.93,0.04,20.9,0.04,3.53,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999797,999.0,999.0,999.0,999.0,999.0,0.9998,bronze,n,,True,1.0300000000000011,1.0300000000000011,83.22728695693111,1.920265737732333
64315,,199.470067,-44.581826,21.440001,0.01,20.530001,0.01,17.64,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.91,0.9100000000000001,124.596928339247,2.095507335888491
64424,,199.471351,-44.356991,21.450001,0.01,20.809999,0.02,1.08,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.860232,999.0,999.0,999.0,999.0,999.0,0.8602,copper,n,,True,0.6400019999999991,0.6400019999999991,114.86176676213206,2.0601754921570894
64440,,199.471628,-44.254888,21.4,0.01,20.889999,0.02,1.54,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.939049,999.0,999.0,999.0,999.0,999.0,0.939,copper,n,,True,0.510000999999999,0.510000999999999,110.710879572477,2.04419030115085
64441,,199.471628,-44.254888,21.4,0.01,20.889999,0.02,1.54,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.939049,999.0,999.0,999.0,999.0,999.0,0.939,copper,n,,True,0.510000999999999,0.510000999999999,110.710879572477,2.04419030115085
64451,,199.4717,-44.199724,21.9,0.02,21.08,0.02,2.33,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.990124,999.0,999.0,999.0,999.0,999.0,0.9901,bronze,n,,True,0.8200000000000003,0.8200000000000003,108.54860677413143,2.035624253638529
64453,,199.4717,-44.199724,21.9,0.02,21.08,0.02,2.33,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.990124,999.0,999.0,999.0,999.0,999.0,0.9901,bronze,n,,True,0.8200000000000003,0.8200000000000003,108.54860677413143,2.035624253638529
64523,,199.472774,-44.150298,21.99,0.02,21.190001,0.02,2.92,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.998276,999.0,999.0,999.0,999.0,999.0,0.9983,bronze,n,,True,0.7999989999999997,0.7999989999999997,106.62740830521612,2.0278688533371683
64547,,199.473056,-44.109651,21.82,0.02,21.07,0.02,3.22,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999371,999.0,999.0,999.0,999.0,999.0,0.9994,bronze,n,,True,0.75,0.75,105.10426079652892,2.0216203221453997
64581,,199.473456,-43.616961,21.860001,0.02,21.469999,0.03,1.7,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.956257,999.0,999.0,999.0,999.0,999.0,0.9563,copper,n,,True,0.390001999999999,0.39000199999999907,90.02872884687298,1.954381118203095
64610,,199.473908,-44.50932,21.43,0.01,21.059999,0.02,2.07,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.980797,999.0,999.0,999.0,999.0,999.0,0.9808,bronze,n,,True,0.3700009999999984,0.37000099999999847,121.27871904294959,2.083784601253707
64623,,199.474153,-41.423858,21.200001,0.01,19.98,0.01,7.37,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.220001,1.220001,127.35338651819036,2.1050104979969886
64639,,199.474256,-43.475645,21.92,0.02,20.73,0.01,20.28,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.1900000000000013,1.1900000000000013,87.05704654165672,1.9398039293913494
64642,,199.474328,-44.511701,21.68,0.01,21.17,0.03,2.63,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.995767,999.0,999.0,999.0,999.0,999.0,0.9958,bronze,n,,True,0.509999999999998,0.509999999999998,121.3706798548118,2.084113784637112
64651,,199.474523,-44.072869,22.0,0.03,20.91,0.02,2.19,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.985773,999.0,999.0,999.0,999.0,999.0,0.9858,bronze,n,,True,1.09,1.0899999999999999,103.71428973490681,2.015838597521835
64686,,199.474955,-44.529945,21.360001,0.01,20.969999,0.02,1.22,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.889193,999.0,999.0,999.0,999.0,999.0,0.8892,copper,n,,True,0.390001999999999,0.39000199999999907,122.15388968484069,2.0869073005502834
64747,,199.475711,-44.52206,21.23,0.01,20.780001,0.02,17.69,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.4499990000000018,0.4499990000000018,121.78489295147968,2.0855934187178433
64766,,199.475906,-44.121487,22.0,0.02,21.030001,0.02,2.76,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.997174,999.0,999.0,999.0,999.0,999.0,0.9972,bronze,n,,True,0.9699990000000014,0.9699990000000014,105.44495445396099,2.023025803561253
64796,,199.476367,-44.191112,21.66,0.02,20.99,0.02,1.1,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.865135,999.0,999.0,999.0,999.0,999.0,0.8651,copper,n,,True,0.6700000000000017,0.6700000000000017,108.06262629158195,2.033675518173395
64846,,199.476895,-44.443308,21.68,0.01,21.110001,0.03,2.52,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.994142,999.0,999.0,999.0,999.0,999.0,0.9941,bronze,n,,True,0.5699989999999993,0.5699989999999993,118.33111881255569,2.0730989707594896
64868,,199.47712,-44.553645,21.969999,0.02,20.84,0.02,1.83,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.967009,999.0,999.0,999.0,999.0,999.0,0.967,copper,n,,True,1.1299990000000015,1.1299990000000015,123.13959246205275,2.090397711933922
64968,,199.478566,-43.326497,21.950001,0.02,21.51,0.03,2.64,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.995931,999.0,999.0,999.0,999.0,999.0,0.9959,bronze,n,,True,0.4400009999999987,0.44000099999999875,84.58348620580965,1.9272855811270797
64969,,199.478575,-44.539419,21.98,0.02,21.52,0.04,1.87,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.969297,999.0,999.0,999.0,999.0,999.0,0.9693,copper,n,,True,0.4600000000000008,0.46000000000000085,122.46723964838252,2.088019929168053
65095,,199.480269,-43.641473,21.85,0.02,21.370001,0.03,3.37,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999632,999.0,999.0,999.0,999.0,999.0,0.9996,bronze,n,,True,0.4799990000000029,0.47999900000000295,90.3386697954848,1.9558736914419579
65130,,199.480664,-42.226004,21.889999,0.01,21.209999,0.02,8.65,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.6799999999999997,0.6799999999999997,95.84131652129298,1.9815527707589868
65135,,199.480727,-43.891766,21.940001,0.02,21.370001,0.03,1.98,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.976307,999.0,999.0,999.0,999.0,999.0,0.9763,copper,n,,True,0.5700000000000003,0.5700000000000003,97.34878143764583,1.9883305196134364
65152,,199.481014,-44.342362,21.4,0.01,21.040001,0.02,1.27,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.899148,999.0,999.0,999.0,999.0,999.0,0.8991,copper,n,,True,0.3599989999999984,0.3599989999999984,113.9562723975606,2.0567382346737286
65245,,199.482222,-44.236611,21.469999,0.01,21.030001,0.02,1.86,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.969104,999.0,999.0,999.0,999.0,999.0,0.9691,copper,n,,True,0.4399980000000028,0.4399980000000028,109.645433263266,2.03999054800747
65279,,199.482739,-44.349233,21.48,0.01,21.110001,0.03,1.09,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.863662,999.0,999.0,999.0,999.0,999.0,0.8637,copper,n,,True,0.3699989999999999,0.36999899999999997,114.18695014240399,2.0576164733933204
65289,,199.482805,-43.313727,21.540001,0.01,21.030001,0.02,1.46,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.928873,999.0,999.0,999.0,999.0,999.0,0.9289,copper,n,,True,0.5100000000000016,0.5100000000000016,84.24681740194275,1.9255535034795008
65299,,199.482858,-44.051488,20.200001,0.01,19.34,0.01,4.33,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999993,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.8600010000000005,0.8600010000000005,102.6597294124984,2.0114001152256042
65362,,199.483745,-44.302874,21.98,0.02,20.9,0.02,1.99,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.976744,999.0,999.0,999.0,999.0,999.0,0.9767,copper,n,,True,1.0800000000000018,1.0800000000000018,112.2520306809221,2.0501942062948872
65411,,199.484271,-44.049694,21.719999,0.02,21.059999,0.02,2.74,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.996966,999.0,999.0,999.0,999.0,999.0,0.997,bronze,n,,True,0.6600000000000001,0.6600000000000001,102.54676825198378,2.010921978186139
65456,,199.484822,-44.233549,21.75,0.02,21.190001,0.02,1.46,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.928892,999.0,999.0,999.0,999.0,999.0,0.9289,copper,n,,True,0.5599990000000012,0.5599990000000012,109.44042608337529,2.0391777752139295
65581,,199.486607,-44.206135,21.91,0.02,21.280001,0.03,8.67,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.6299990000000015,0.6299990000000015,108.30802237157118,2.0346606259943822
65584,,199.486615,-44.394961,21.99,0.02,21.23,0.03,2.46,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.993195,999.0,999.0,999.0,999.0,999.0,0.9932,bronze,n,,True,0.759999999999998,0.759999999999998,115.9807893058633,2.0643860600081143
65618,,199.487129,-43.15197,21.780001,0.02,20.98,0.02,1.52,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.935799,999.0,999.0,999.0,999.0,999.0,0.9358,copper,n,,True,0.8000009999999982,0.8000009999999982,82.6763273696713,1.91738117624611
65709,,199.488135,-43.271623,21.85,0.02,21.0,0.02,6.01,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.8500000000000014,0.8500000000000014,83.55170507519927,1.9219553171521429
65723,,199.488353,-44.618209,21.84,0.02,21.32,0.03,1.88,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.970174,999.0,999.0,999.0,999.0,999.0,0.9702,copper,n,,True,0.5199999999999996,0.5199999999999996,125.71845393531513,2.099399031496911
65740,,199.488616,-43.922604,21.67,0.02,20.9,0.02,1.78,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.962728,999.0,999.0,999.0,999.0,999.0,0.9627,copper,n,,True,0.7700000000000031,0.7700000000000031,98.05230734017573,1.9914578178234452
65744,,199.488717,-44.237931,21.42,0.01,20.99,0.02,1.44,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.925403,999.0,999.0,999.0,999.0,999.0,0.9254,copper,n,,True,0.4300000000000032,0.43000000000000327,109.48747550694098,2.0393644421960495
65751,T17-0341,199.488881,-44.078143,21.469999,0.01,20.379999,0.01,7.83,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,y,True,1.09,1.0899999999999999,103.41135837841907,2.014568242918028
65861,,199.490803,-44.215955,21.93,0.02,21.25,0.03,1.5,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.934198,999.0,999.0,999.0,999.0,999.0,0.9342,copper,n,,True,0.6799999999999997,0.6799999999999997,108.5545761896284,2.035648136146153
65864,,199.490818,-44.354818,21.299999,0.01,20.719999,0.02,17.29,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.5799999999999983,0.5799999999999983,114.1687800720712,2.057547360511497
65902,,199.491293,-42.528428,21.66,0.01,21.09,0.01,1.59,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.944618,999.0,999.0,999.0,999.0,999.0,0.9446,copper,n,,True,0.5700000000000003,0.5700000000000003,87.61860245595987,1.9425963217649447
65978,,199.492454,-43.516357,20.93,0.01,20.32,0.01,6.61,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.6099999999999994,0.6099999999999994,87.08282510036224,1.9399325097764553
66019,,199.493008,-44.579037,21.98,0.02,21.360001,0.03,1.51,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.935314,999.0,999.0,999.0,999.0,999.0,0.9353,copper,n,,True,0.619999,0.619999,123.8197694555148,2.0927899910491123
66020,,199.493073,-44.060357,21.719999,0.02,21.360001,0.03,1.46,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.928791,999.0,999.0,999.0,999.0,999.0,0.9288,copper,n,,True,0.3599980000000009,0.35999800000000093,102.62405850859622,2.0112491858507906
66085,,199.494006,-43.940761,21.700001,0.02,21.1,0.02,2.16,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.984642,999.0,999.0,999.0,999.0,999.0,0.9846,bronze,n,,True,0.6000009999999989,0.6000009999999989,98.45430232918793,1.9932346990114655
66357,,199.497731,-44.450104,21.959999,0.02,20.969999,0.02,1.46,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.928965,999.0,999.0,999.0,999.0,999.0,0.929,copper,n,,True,0.9899999999999984,0.9899999999999984,118.00129196754227,2.0718867623171655
