ID,Name,RAdeg,DEdeg,gmag,e_gmag,rmag,e_rmag,C3_6,Gmag,pmRA,e_pmRA,pmDE,e_pmDE,plx,e_plx,Noise,EBPRP,ur0,rz0,LC3_6,Lpm,Lplx,LNoise,LEx,Lcol,TotL,Rank,Conf,Ref,valid_gr,g_r,color,radius_arcmin,log_radius
40100,,199.013482,-43.725694,20.280001,0.01,19.07,0.01,10.1,999,999.0,999.0,999.0,999.0,999.0,999.0,18.587795,3.874117,999.0,999.0,1.0,999.0,999.0,1.0,1.0,999.0,1.0,silver,n,,True,1.2100009999999983,1.2100009999999983,110.9758101665235,2.0452283242274
41679,,199.048451,-42.827214,20.129999,0.01,19.18,0.01,7.65,999,999.0,999.0,999.0,999.0,999.0,999.0,19.950878,4.033808,2.281868,0.522474,1.0,999.0,999.0,1.0,1.0,1.0,1.0,gold,n,,True,0.9499990000000018,0.9499990000000018,102.4301462069794,2.0104277926217553
41897,,199.054203,-42.146474,21.83,0.01,20.860001,0.02,14.83,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.989511,0.395979,1.0,999.0,999.0,999.0,999.0,0.9759,0.9759,silver,n,,True,0.9699989999999978,0.9699989999999978,114.72793753172456,2.0596691863273495
42054,T17-0236,199.057918,-42.090764,20.389999,0.01,19.280001,0.01,6.74,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.49284,0.541809,1.0,999.0,999.0,999.0,999.0,1.0,1.0,silver,n,y,True,1.109998000000001,1.109998000000001,116.1869443137113,2.065157330024497
43318,,199.085096,-42.721802,20.25,0.01,19.48,0.01,11.73,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.986559,0.406578,1.0,999.0,999.0,999.0,999.0,1.0,1.0,silver,n,,True,0.7699999999999996,0.7699999999999996,101.83110582416063,2.0078804599683444
44281,,199.106738,-43.678829,21.93,0.02,21.27,0.02,1.4,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.711025,0.30545,0.920606,999.0,999.0,999.0,999.0,0.9239,0.8505,silver,n,,True,0.6600000000000001,0.6600000000000001,106.18396215191711,2.026058926586319
44488,,199.111494,-43.056667,20.93,0.01,19.98,0.01,10.33,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.263905,0.532162,1.0,999.0,999.0,999.0,999.0,0.9998,0.9998,silver,n,,True,0.9499999999999992,0.9499999999999993,98.85271766536216,1.9949886134660422
45326,,199.130925,-42.849476,20.540001,0.01,19.639999,0.01,12.85,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.071201,0.526974,1.0,999.0,999.0,999.0,999.0,0.8528,0.8528,silver,n,,True,0.9000020000000006,0.9000020000000006,98.66640730471538,1.9941693147215838
46225,,199.150757,-43.828661,21.110001,0.01,20.389999,0.01,19.17,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.853491,0.343765,1.0,999.0,999.0,999.0,999.0,0.9897,0.9897,silver,n,,True,0.7200020000000009,0.7200020000000009,108.02583624929306,2.033527636955476
46440,,199.155449,-42.903066,20.16,0.01,19.110001,0.01,5.21,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.558281,0.634459,1.0,999.0,999.0,999.0,999.0,1.0,1.0,silver,n,,True,1.0499989999999997,1.0499989999999997,97.27019777696412,1.9879797989160581
47359,,199.174668,-44.190821,21.309999,0.01,20.059999,0.01,2.22,999,999.0,999.0,999.0,999.0,999.0,999.0,3.447768,1.85979,999.0,999.0,0.98695,999.0,999.0,0.971417,0.956513,999.0,0.917,silver,n,,True,1.25,1.25,118.31156755140516,2.0730272085175905
